epoch,train_loss,train_acc,val_loss,val_acc
104,0.41099010293300337,0.8256147540532626,0.4691937846295974,0.7977941176470589
105,0.4205265402793884,0.8207479504438547,0.46962353061227236,0.796875
106,0.41525005744053767,0.8251458067160387,0.4683665896163267,0.7987132352941176
107,0.4149207037228804,0.8227064939645621,0.4687291506458731,0.7959558823529411
108,0.4131894317957071,0.8275141862722544,0.46629098583670225,0.7987132352941176
109,0.4106512943139443,0.8246413936981788,0.4686535368947422,0.796875
110,0.4138009153879606,0.8265881144083463,0.46926238431650047,0.7931985294117647
111,0.4113439259620813,0.8270097732543945,0.4686787952395046,0.8005514705882353
112,0.4108019484923436,0.8256029321597173,0.470486441079308,0.7996323529411765
113,0.4077612654520915,0.8243537196746239,0.4738534373395583,0.7959558823529411
114,0.4043216769511883,0.8270925283432007,0.47150394320487976,0.796875
115,0.40839717204754167,0.8208070617455703,0.4676795233698452,0.796875
116,0.4063738009104362,0.8299416771301856,0.4697588173782124,0.7977941176470589
117,0.40013947441027714,0.8337996528698848,0.46774058657533985,0.7931985294117647
118,0.40522753917253934,0.8294372631953313,0.4701468068010667,0.7959558823529411
119,0.40143665763048025,0.8323100566864013,0.46882471091607036,0.8005514705882353
120,0.4026891277386592,0.8282353401184082,0.4676428752786973,0.7931985294117647
121,0.40222083972050593,0.8306746528698847,0.46747294769567604,0.796875
122,0.3960267729484118,0.8311317783135634,0.4656865491586573,0.7977941176470589
123,0.4095018948499973,0.8250394069231474,0.4692244214170119,0.7987132352941176
124,0.4027205329674941,0.8287042874556322,0.471771718824611,0.7996323529411765
125,0.39813495989029224,0.835206493964562,0.4701484319041757,0.8023897058823529
126,0.4006064080275022,0.8294845526035015,0.4698774656828712,0.7950367647058824
127,0.39181671807399165,0.8371059271005484,0.4745952557114994,0.7977941176470589
128,0.3999098016665532,0.8253507247337928,0.4694241267793319,0.7987132352941176
129,0.3959106837327664,0.8325622631953313,0.473085179048426,0.7931985294117647
130,0.4004116649811085,0.8298707439349248,0.46910515252281637,0.7977941176470589
131,0.3970177710056305,0.8344735182248629,0.4681861575912027,0.796875
132,0.39638777489845567,0.831624369437878,0.4700755792505601,0.7996323529411765
133,0.39278900692096125,0.8354823451775771,0.46904513239860535,0.7977941176470589
134,0.39043261729753936,0.8412397540532626,0.47018248894635367,0.7959558823529411
135,0.3918719896903405,0.8332361285503094,0.4718352363390081,0.7987132352941176
136,0.3946334501871696,0.8330666771301857,0.47030001878738403,0.7941176470588235
137,0.39020193815231324,0.836420239852025,0.4728376900448519,0.7987132352941176
